Time,Autokonsumpcja (W),Eksport (W),Import (W),Pobór (W),Produkcja (W)
18.10.2020 4:45,"0","0","381.4393","381.4393","0"
18.10.2020 5:00,"0","0","392.9164","392.9164","0"
18.10.2020 5:15,"0","0","399.881","399.881","0"
18.10.2020 5:30,"0","0","381.037","381.037","0"
18.10.2020 5:45,"0","0","408.9774","408.9774","0"
18.10.2020 6:00,"0","0","1566.2732","1566.2732","0"
18.10.2020 6:15,"0","0","492.299","492.299","0"
18.10.2020 6:30,"0","0","1584.2556","1584.2556","0"
18.10.2020 6:45,"0","0","1370.7731","1370.7731","0"
18.10.2020 7:00,"0","0","2063.8245","2063.8245","0"
18.10.2020 7:15,"0","0","2036.0771","2036.0771","0"
18.10.2020 7:30,"20","0","1145.6221","1165.6221","20"
18.10.2020 7:45,"38.6667","0","1730.5499","1769.2166","38.6667"
18.10.2020 8:00,"144.3333","0","1881.295","2025.6284","144.3333"
18.10.2020 8:15,"706.3333","0","1064.7329","1771.0662","706.3333"
18.10.2020 8:30,"950.4022","264.5978","914.7366","1865.1387","1215"
18.10.2020 8:45,"972.7527","544.5807","0","972.7527","1517.3334"
18.10.2020 9:00,"862.7439","2553.2561","0","862.7439","3416"
18.10.2020 9:15,"1049.4697","2293.5303","0","1049.4697","3343"
18.10.2020 9:30,"1378.6382","2121.3618","0","1378.6382","3500"
18.10.2020 9:45,"951.1831","2683.8169","0","951.1831","3635"
18.10.2020 10:00,"745.3586","3104.9746","0","745.3586","3850.3333"
18.10.2020 10:15,"629.9504","3686.7161","0","629.9504","4316.6665"
18.10.2020 10:30,"560.1633","2351.5034","0","560.1633","2911.6667"
18.10.2020 10:45,"938.6686","945.6648","757.6787","1696.3473","1884.3334"
18.10.2020 11:00,"915.1055","884.8945","783.2361","1698.3416","1800"
18.10.2020 11:15,"728.8999","3218.4333","0","728.8999","3947.3333"
18.10.2020 11:30,"1169.9458","836.3876","149.6578","1319.6036","2006.3334"
18.10.2020 11:45,"1732.0366","331.9634","741.2576","2473.2942","2064"
18.10.2020 12:00,"2594.5107","420.4893","511.3817","3105.8926","3015"
18.10.2020 12:15,"2015.7822","327.2177","901.8574","2917.6396","2343"
18.10.2020 12:30,"1703.4426","1274.8906","0","1703.4426","2978.3333"
18.10.2020 12:45,"1685.0076","205.3257","1011.6992","2696.7068","1890.3334"
18.10.2020 13:00,"1504.7582","177.9084","164.5603","1669.3185","1682.6666"
18.10.2020 13:15,"1267.6666","0","3241.8694","4509.5361","1267.6666"
18.10.2020 13:30,"2180.6667","0","1887.5939","4068.2607","2180.6667"
18.10.2020 13:45,"2289.958","927.0421","1148.8204","3438.7783","3217"
18.10.2020 14:00,"1458.5673","167.7661","943.6459","2402.2131","1626.3334"
18.10.2020 14:15,"678.6667","0","1190.6315","1869.2981","678.6667"
18.10.2020 14:30,"465","0","1360.8113","1825.8113","465"
18.10.2020 14:45,"737.3698","170.297","130.0016","867.3714","907.6667"
18.10.2020 15:00,"900.0642","230.9358","0","900.0642","1131"
18.10.2020 15:15,"979.95","152.05","79.5234","1059.4734","1132"
18.10.2020 15:30,"779.7967","536.8699","136.011","915.8077","1316.6666"
18.10.2020 15:45,"656.3333","0","1278.4253","1934.7585","656.3333"
18.10.2020 16:00,"316","0","295.2658","611.2658","316"
18.10.2020 16:15,"266","0","366.9926","632.9926","266"
18.10.2020 16:30,"194.6667","0","487.4409","682.1075","194.6667"
18.10.2020 16:45,"120.6667","0","651.1894","771.8561","120.6667"
18.10.2020 17:00,"43.3333","0","1851.9363","1895.2697","43.3333"
18.10.2020 17:15,"0.3333","0","833.4962","833.8295","0.3333"
18.10.2020 17:30,"0","0","1904.4885","1904.4885","0"
18.10.2020 17:45,"0","0","859.8909","859.8909","0"
18.10.2020 18:00,"0","0","899.6634","899.6634","0"
18.10.2020 18:15,"0","0","1936.7095","1936.7095","0"
18.10.2020 18:30,"0","0","869.73","869.73","0"
18.10.2020 18:45,"0","0","704.0548","704.0548","0"
18.10.2020 19:00,"0","0","1737.1097","1737.1097","0"
18.10.2020 19:15,"0","0","585.235","585.235","0"
18.10.2020 19:30,"0","0","1688.1218","1688.1218","0"
18.10.2020 19:45,"0","0","597.973","597.973","0"
18.10.2020 20:00,"0","0","567.1597","567.1597","0"
18.10.2020 20:15,"0","0","634.6876","634.6876","0"
18.10.2020 20:30,"0","0","659.138","659.138","0"
18.10.2020 20:45,"0","0","629.4709","629.4709","0"
18.10.2020 21:00,"0","0","651.9609","651.9609","0"
18.10.2020 21:15,"0","0","866.4172","866.4172","0"
18.10.2020 21:30,"0","0","649.6956","649.6956","0"
18.10.2020 21:45,"0","0","665.6743","665.6743","0"
18.10.2020 22:00,"0","0","583.7513","583.7513","0"
18.10.2020 22:15,"0","0","460.3395","460.3395","0"
18.10.2020 22:30,"0","0","344.44","344.44","0"
18.10.2020 22:45,"0","0","343.0151","343.0151","0"
18.10.2020 23:00,"0","0","383.8564","383.8564","0"
18.10.2020 23:15,"0","0","424.7959","424.7959","0"
18.10.2020 23:30,"0","0","405.8219","405.8219","0"
18.10.2020 23:45,"0","0","400.0413","400.0413","0"
19.10.2020 0:00,"0","0","422.4203","422.4203","0"
19.10.2020 0:15,"0","0","413.5792","413.5792","0"
19.10.2020 0:30,"0","0","357.4226","357.4226","0"
19.10.2020 0:45,"0","0","266.929","266.929","0"
19.10.2020 1:00,"0","0","243.5417","243.5417","0"
19.10.2020 1:15,"0","0","286.8131","286.8131","0"
19.10.2020 1:30,"0","0","326.5521","326.5521","0"
19.10.2020 1:45,"0","0","421.1423","421.1423","0"
19.10.2020 2:00,"0","0","1513.6454","1513.6454","0"
19.10.2020 2:15,"0","0","400.9267","400.9267","0"
19.10.2020 2:30,"0","0","414.8042","414.8042","0"
19.10.2020 2:45,"0","0","411.9238","411.9238","0"
19.10.2020 3:00,"0","0","333.1072","333.1072","0"
19.10.2020 3:15,"0","0","301.2266","301.2266","0"
19.10.2020 3:30,"0","0","328.1308","328.1308","0"
19.10.2020 3:45,"0","0","308.9164","308.9164","0"
19.10.2020 4:00,"0","0","317.1834","317.1834","0"
19.10.2020 4:15,"0","0","403.5953","403.5953","0"
19.10.2020 4:30,"0","0","399.2302","399.2302","0"
19.10.2020 4:45,"0","0","396.8986","396.8986","0"
19.10.2020 5:00,"0","0","410.9318","410.9318","0"
19.10.2020 5:15,"0","0","344.9347","344.9347","0"
19.10.2020 5:30,"0","0","1369.399","1369.399","0"
19.10.2020 5:45,"0","0","262.8086","262.8086","0"
19.10.2020 6:00,"0","0","376.7118","376.7118","0"
19.10.2020 6:15,"0","0","396.3669","396.3669","0"
19.10.2020 6:30,"0","0","1494.5325","1494.5325","0"
19.10.2020 6:45,"0","0","409.5772","409.5772","0"
19.10.2020 7:00,"0","0","1593.1654","1593.1654","0"
19.10.2020 7:15,"1","0","396.571","397.571","1"
19.10.2020 7:30,"9.3333","0","853.5624","862.8957","9.3333"
19.10.2020 7:45,"44.6667","0","1352.6609","1397.3275","44.6667"
19.10.2020 8:00,"49","0","235.756","284.756","49"
19.10.2020 8:15,"155.3333","0","910.7979","1066.1312","155.3333"
19.10.2020 8:30,"322.6667","0","149.4108","472.0775","322.6667"
19.10.2020 8:45,"344.6349","8.6984","25.0885","369.7235","353.3333"
19.10.2020 9:00,"486.5267","17.8067","46.2912","532.8179","504.3333"
19.10.2020 9:15,"384.4231","255.2436","0","384.4231","639.6667"
19.10.2020 9:30,"363.5724","461.0942","0","363.5724","824.6667"
19.10.2020 9:45,"364.192","757.4746","0","364.192","1121.6666"
19.10.2020 10:00,"499.0897","1103.9103","0","499.0897","1603"
19.10.2020 10:15,"560.231","1250.769","0","560.231","1811"
19.10.2020 10:30,"1242.2174","429.7826","1410.4863","2652.7036","1672"
19.10.2020 10:45,"400.9607","1407.7059","0","400.9607","1808.6666"
19.10.2020 11:00,"428.0962","2280.5706","0","428.0962","2708.6667"
19.10.2020 11:15,"464.5405","2743.1262","0","464.5405","3207.6667"
19.10.2020 11:30,"1295.7135","1428.6198","320.6507","1616.3643","2724.3333"
19.10.2020 11:45,"555.4318","1804.9015","0","555.4318","2360.3333"
19.10.2020 12:00,"544.7452","1649.2548","0","544.7452","2194"
19.10.2020 12:15,"543.0664","1300.6002","0","543.0664","1843.6666"
19.10.2020 12:30,"489.1539","1977.5128","0","489.1539","2466.6667"
19.10.2020 12:45,"532.3102","668.3564","0","532.3102","1200.6666"
19.10.2020 13:00,"602.7424","86.2576","329.6428","932.3852","689"
19.10.2020 13:15,"491.374","54.2927","1028.295","1519.6689","545.6667"
19.10.2020 13:30,"427.3053","14.028","44.539","471.8444","441.3333"
19.10.2020 13:45,"448.8075","441.8592","0","448.8075","890.6667"
19.10.2020 14:00,"563.3076","143.6924","0","563.3076","707"
19.10.2020 14:15,"535.3333","0","8.9541","544.2874","535.3333"
19.10.2020 14:30,"422.3333","0","548.6235","970.9568","422.3333"
19.10.2020 14:45,"329","0","1494.1417","1823.1417","329"
19.10.2020 15:00,"286","0","906.9366","1192.9365","286"
19.10.2020 15:15,"325","0","1980.1764","2305.1763","325"
19.10.2020 15:30,"239.6667","0","536.0901","775.7568","239.6667"
19.10.2020 15:45,"193","0","660.8936","853.8936","193"
19.10.2020 16:00,"128.6667","0","273.9839","402.6506","128.6667"
19.10.2020 16:15,"93","0","483.037","576.037","93"
19.10.2020 16:30,"62.6667","0","530.2549","592.9216","62.6667"
19.10.2020 16:45,"9.3333","0","596.2285","605.5618","9.3333"
19.10.2020 17:00,"0","0","1711.0078","1711.0078","0"
19.10.2020 17:15,"0","0","428.5211","428.5211","0"
19.10.2020 17:30,"0","0","341.464","341.464","0"
19.10.2020 17:45,"0","0","1629.3894","1629.3894","0"
19.10.2020 18:00,"0","0","409.2323","409.2323","0"
19.10.2020 18:15,"0","0","417.8054","417.8054","0"
19.10.2020 18:30,"0","0","2537.7144","2537.7144","0"
19.10.2020 18:45,"0","0","558.7771","558.7771","0"
19.10.2020 19:00,"0","0","563.8292","563.8292","0"
19.10.2020 19:15,"0","0","1600.1238","1600.1238","0"
19.10.2020 19:30,"0","0","1605.8286","1605.8286","0"
19.10.2020 19:45,"0","0","525.9106","525.9106","0"
19.10.2020 20:00,"0","0","440.4428","440.4428","0"
19.10.2020 20:15,"0","0","1519.3307","1519.3307","0"
19.10.2020 20:30,"0","0","2326.2314","2326.2314","0"
19.10.2020 20:45,"0","0","1268.9486","1268.9486","0"
19.10.2020 21:00,"0","0","1396.3057","1396.3057","0"
19.10.2020 21:15,"0","0","1372.6256","1372.6256","0"
19.10.2020 21:30,"0","0","2430.3569","2430.3569","0"
19.10.2020 21:45,"0","0","1384.5889","1384.5889","0"
19.10.2020 22:00,"0","0","1400.0256","1400.0256","0"
19.10.2020 22:15,"0","0","1292.5787","1292.5787","0"
19.10.2020 22:30,"0","0","1355.9008","1355.9008","0"
19.10.2020 22:45,"0","0","1185.6864","1185.6864","0"
19.10.2020 23:00,"0","0","1436.3199","1436.3199","0"
19.10.2020 23:15,"0","0","411.0235","411.0235","0"
19.10.2020 23:30,"0","0","407.1927","407.1927","0"
19.10.2020 23:45,"0","0","398.2243","398.2243","0"
20.10.2020 0:00,"0","0","416.6637","416.6637","0"
20.10.2020 0:15,"0","0","414.6839","414.6839","0"
20.10.2020 0:30,"0","0","319.3586","319.3586","0"
20.10.2020 0:45,"0","0","296.4274","296.4274","0"
20.10.2020 1:00,"0","0","302.2052","302.2052","0"
20.10.2020 1:15,"0","0","237.6422","237.6422","0"
20.10.2020 1:30,"0","0","263.0605","263.0605","0"
20.10.2020 1:45,"0","0","384.5905","384.5905","0"
20.10.2020 2:00,"0","0","395.975","395.975","0"
20.10.2020 2:15,"0","0","394.9049","394.9049","0"
20.10.2020 2:30,"0","0","392.4997","392.4997","0"
20.10.2020 2:45,"0","0","1447.4001","1447.4001","0"
20.10.2020 3:00,"0","0","297.5488","297.5488","0"
20.10.2020 3:15,"0","0","296.0692","296.0692","0"
20.10.2020 3:30,"0","0","323.6145","323.6145","0"
20.10.2020 3:45,"0","0","314.6687","314.6687","0"
20.10.2020 4:00,"0","0","336.7138","336.7138","0"
20.10.2020 4:15,"0","0","397.4863","397.4863","0"
20.10.2020 4:30,"0","0","395.8281","395.8281","0"
20.10.2020 4:45,"0","0","391.3389","391.3389","0"
20.10.2020 5:00,"0","0","1443.9459","1443.9459","0"
20.10.2020 5:15,"0","0","267.039","267.039","0"
20.10.2020 5:30,"0","0","1363.3621","1363.3621","0"
20.10.2020 5:45,"0","0","302.8102","302.8102","0"
20.10.2020 6:00,"0","0","375.0092","375.0092","0"
20.10.2020 6:15,"0","0","1459.3917","1459.3917","0"
20.10.2020 6:30,"0","0","440.2597","440.2597","0"
20.10.2020 6:45,"0","0","427.9121","427.9121","0"
20.10.2020 7:00,"3.5","0","1457.2943","1460.7943","3.5"
20.10.2020 7:15,"131.4781","13.8552","213.8475","345.3256","145.3333"
20.10.2020 7:30,"386.3009","201.0324","141.6754","527.9763","587.3333"
20.10.2020 7:45,"824.9802","400.6864","449.9797","1274.96","1225.6666"
20.10.2020 8:00,"793.5454","939.1212","0","793.5454","1732.6666"
20.10.2020 8:15,"1356.3851","655.9482","96.6652","1453.0503","2012.3334"
20.10.2020 8:30,"1814.215","219.785","314.6288","2128.8438","2034"
20.10.2020 8:45,"1064.4425","1383.2242","122.7516","1187.1941","2447.6667"
20.10.2020 9:00,"1777.3748","1053.292","159.328","1936.7028","2830.6667"
20.10.2020 9:15,"1269.8961","1664.7706","265.4352","1535.3313","2934.6667"
20.10.2020 9:30,"1894.2043","1340.4624","0","1894.2043","3234.6667"
20.10.2020 9:45,"418.3169","2928.3499","0","418.3169","3346.6667"
20.10.2020 10:00,"322.1667","3168.5","0","322.1667","3490.6667"
20.10.2020 10:15,"271.9666","3256.7002","0","271.9666","3528.6667"
20.10.2020 10:30,"266.3062","3462.0271","0","266.3062","3728.3333"
20.10.2020 10:45,"258.5723","3725.4277","0","258.5723","3984"
20.10.2020 11:00,"1344.0142","2774.6523","0","1344.0142","4118.6665"
20.10.2020 11:15,"318.5996","3827.0669","0","318.5996","4145.6665"
20.10.2020 11:30,"358.6648","3869.6687","0","358.6648","4228.3335"
20.10.2020 11:45,"352.5291","4052.8044","0","352.5291","4405.3335"
20.10.2020 12:00,"352.8286","4172.8379","0","352.8286","4525.6665"
20.10.2020 12:15,"655.658","3838.342","0","655.658","4494"
20.10.2020 12:30,"2044.1426","2331.5239","0","2044.1426","4375.6665"
20.10.2020 12:45,"2223.0508","2050.6157","69.8297","2292.8804","4273.6665"
20.10.2020 13:00,"1292.3118","2869.3547","0","1292.3118","4161.6665"
20.10.2020 13:15,"1209.1636","2775.1697","0","1209.1636","3984.3333"
20.10.2020 13:30,"478.1953","3445.1379","0","478.1953","3923.3333"
20.10.2020 13:45,"567.8757","3191.1243","0","567.8757","3759"
20.10.2020 14:00,"540.1343","2969.199","0","540.1343","3509.3333"
20.10.2020 14:15,"547.9839","2712.6829","0","547.9839","3260.6667"
20.10.2020 14:30,"552.2661","2493.7339","0","552.2661","3046"
20.10.2020 14:45,"1653.6781","1096.3219","811.2254","2464.9036","2750"
20.10.2020 15:00,"1606.7629","959.9038","176.2833","1783.0463","2566.6667"
20.10.2020 15:15,"1107.6134","1316.3866","0","1107.6134","2424"
20.10.2020 15:30,"729.1362","1446.197","0","729.1362","2175.3333"
20.10.2020 15:45,"452.1975","1236.4691","0","452.1975","1688.6666"
20.10.2020 16:00,"910.7826","690.884","707.1406","1617.9232","1601.6666"
20.10.2020 16:15,"934.6191","285.7143","832.4564","1767.0754","1220.3334"
20.10.2020 16:30,"447.1411","117.8589","189.4854","636.6265","565"
20.10.2020 16:45,"212","0","555.6331","767.6331","212"
20.10.2020 17:00,"48","0","1739.8168","1787.8168","48"
20.10.2020 17:15,"1.3333","0","311.929","313.2624","1.3333"
20.10.2020 17:30,"0","0","387.0402","387.0402","0"
20.10.2020 17:45,"0","0","1422.584","1422.584","0"
20.10.2020 18:00,"0","0","373.1281","373.1281","0"
20.10.2020 18:15,"0","0","404.0172","404.0172","0"
20.10.2020 18:30,"0","0","1539.1891","1539.1891","0"
20.10.2020 18:45,"0","0","570.5855","570.5855","0"
20.10.2020 19:00,"0","0","1912.766","1912.766","0"
20.10.2020 19:15,"0","0","1740.0073","1740.0073","0"
20.10.2020 19:30,"0","0","689.3223","689.3223","0"
20.10.2020 19:45,"0","0","1771.6392","1771.6392","0"
20.10.2020 20:00,"0","0","607.7003","607.7003","0"
20.10.2020 20:15,"0","0","559.5781","559.5781","0"
20.10.2020 20:30,"0","0","568.8452","568.8452","0"
20.10.2020 20:45,"0","0","544.3292","544.3292","0"
20.10.2020 21:00,"0","0","551.76","551.76","0"
20.10.2020 21:15,"0","0","1690.6147","1690.6147","0"
20.10.2020 21:30,"0","0","701.3556","701.3556","0"
20.10.2020 21:45,"0","0","808.8964","808.8964","0"
20.10.2020 22:00,"0","0","654.697","654.697","0"
20.10.2020 22:15,"0","0","662.8325","662.8325","0"
20.10.2020 22:30,"0","0","657.1627","657.1627","0"
20.10.2020 22:45,"0","0","489.3857","489.3857","0"
20.10.2020 23:00,"0","0","410.8842","410.8842","0"
20.10.2020 23:15,"0","0","375.6582","375.6582","0"
20.10.2020 23:30,"0","0","368.3483","368.3483","0"
20.10.2020 23:45,"0","0","322.7136","322.7136","0"
21.10.2020 0:00,"0","0","322.6563","322.6563","0"
21.10.2020 0:15,"0","0","302.2577","302.2577","0"
21.10.2020 0:30,"0","0","432.8289","432.8289","0"
21.10.2020 0:45,"0","0","422.3738","422.3738","0"
21.10.2020 1:00,"0","0","420.4366","420.4366","0"
21.10.2020 1:15,"0","0","395.5325","395.5325","0"
21.10.2020 1:30,"0","0","418.4387","418.4387","0"
21.10.2020 1:45,"0","0","393.6044","393.6044","0"
21.10.2020 2:00,"0","0","302.0464","302.0464","0"
21.10.2020 2:15,"0","0","299.6622","299.6622","0"
21.10.2020 2:30,"0","0","299.8237","299.8237","0"
21.10.2020 2:45,"0","0","299.235","299.235","0"
21.10.2020 3:00,"0","0","300.0634","300.0634","0"
21.10.2020 3:15,"0","0","299.3663","299.3663","0"
21.10.2020 3:30,"0","0","428.2899","428.2899","0"
21.10.2020 3:45,"0","0","425.0545","425.0545","0"
21.10.2020 4:00,"0","0","397.4686","397.4686","0"
21.10.2020 4:15,"0","0","397.4987","397.4987","0"
21.10.2020 4:30,"0","0","393.6731","393.6731","0"
21.10.2020 4:45,"0","0","297.3263","297.3263","0"
21.10.2020 5:00,"0","0","1392.3324","1392.3324","0"
21.10.2020 5:15,"0","0","298.826","298.826","0"
21.10.2020 5:30,"0","0","1438.1071","1438.1071","0"
21.10.2020 5:45,"0","0","576.5893","576.5893","0"
21.10.2020 6:00,"0","0","668.2361","668.2361","0"
21.10.2020 6:15,"0","0","1525.7417","1525.7417","0"
21.10.2020 6:30,"0","0","431.4158","431.4158","0"
21.10.2020 6:45,"0","0","415.2133","415.2133","0"
21.10.2020 7:00,"0","0","404.6219","404.6219","0"
21.10.2020 7:15,"2.3333","0","1380.0439","1382.3773","2.3333"
21.10.2020 7:30,"64.3333","0","239.19","303.5233","64.3333"
21.10.2020 7:45,"251.1361","62.1972","27.013","278.1491","313.3333"
21.10.2020 8:00,"267.9984","442.6683","0","267.9984","710.6667"
21.10.2020 8:15,"369.0609","275.6058","363.3934","732.4543","644.6667"
21.10.2020 8:30,"270.7292","335.2708","0","270.7292","606"
21.10.2020 8:45,"369.17","900.1634","0","369.17","1269.3334"
21.10.2020 9:00,"363.6389","1700.3611","0","363.6389","2064"
21.10.2020 9:15,"579.8444","1832.1556","0","579.8444","2412"
21.10.2020 9:30,"363.8071","2213.5261","0","363.8071","2577.3333"
21.10.2020 9:45,"582.9441","1597.0559","0","582.9441","2180"
21.10.2020 10:00,"436.1931","2054.1401","0","436.1931","2490.3333"
21.10.2020 10:15,"659.3647","2423.9685","0","659.3647","3083.3333"
21.10.2020 10:30,"673.927","1730.4062","0","673.927","2404.3333"
21.10.2020 10:45,"676.8942","1290.7725","0","676.8942","1967.6666"
21.10.2020 11:00,"1474.058","853.942","59.9833","1534.0413","2328"
21.10.2020 11:15,"1279.5746","859.4254","0","1279.5746","2139"
21.10.2020 11:30,"848.2176","601.7824","911.1057","1759.3232","1450"
21.10.2020 11:45,"1747.6383","1236.0284","0","1747.6383","2983.6667"
21.10.2020 12:00,"1224.715","1135.9518","0","1224.715","2360.6667"
21.10.2020 12:15,"553.3848","890.6152","0","553.3848","1444"
21.10.2020 12:30,"883.8227","624.1773","933.3518","1817.1746","1508"
21.10.2020 12:45,"751.8304","847.8362","111.0258","862.8563","1599.6666"
21.10.2020 13:00,"393.9242","1058.4092","0","393.9242","1452.3334"
21.10.2020 13:15,"445.9384","765.0616","0","445.9384","1211"
21.10.2020 13:30,"1072.6666","0","1925.4834","2998.1499","1072.6666"
21.10.2020 13:45,"1005.3333","0","840.5263","1845.8596","1005.3333"
21.10.2020 14:00,"565.8914","312.4419","0","565.8914","878.3333"
21.10.2020 14:15,"744.7346","56.5987","899.5906","1644.3252","801.3333"
21.10.2020 14:30,"687.7456","60.9211","1392.0675","2079.813","748.6667"
21.10.2020 14:45,"571.3792","64.9542","0","571.3792","636.3333"
21.10.2020 15:00,"526.7623","40.571","0","526.7623","567.3333"
21.10.2020 15:15,"463.3036","104.6964","0","463.3036","568"
21.10.2020 15:30,"445.3465","230.3202","0","445.3465","675.6667"
21.10.2020 15:45,"426.7001","303.2999","0","426.7001","730"
21.10.2020 16:00,"712.5509","311.4491","826.8536","1539.4045","1024"
21.10.2020 16:15,"397.336","331.9973","0","397.336","729.3333"
21.10.2020 16:30,"377.3333","0","183.9363","561.2697","377.3333"
21.10.2020 16:45,"187.6667","0","365.9347","553.6014","187.6667"
21.10.2020 17:00,"74","0","1571.9869","1645.9869","74"
21.10.2020 17:15,"1.6667","0","548.6483","550.315","1.6667"
21.10.2020 17:30,"0","0","498.2778","498.2778","0"
21.10.2020 17:45,"0","0","1505.5067","1505.5067","0"
21.10.2020 18:00,"0","0","531.7548","531.7548","0"
21.10.2020 18:15,"0","0","548.5381","548.5381","0"
21.10.2020 18:30,"0","0","1679.6338","1679.6338","0"
21.10.2020 18:45,"0","0","643.9778","643.9778","0"
21.10.2020 19:00,"0","0","1734.0269","1734.0269","0"
21.10.2020 19:15,"0","0","683.4207","683.4207","0"
21.10.2020 19:30,"0","0","1785.3406","1785.3406","0"
21.10.2020 19:45,"0","0","1973.5909","1973.5909","0"
21.10.2020 20:00,"0","0","581.7393","581.7393","0"
21.10.2020 20:15,"0","0","541.5608","541.5608","0"
21.10.2020 20:30,"0","0","502.4492","502.4492","0"
21.10.2020 20:45,"0","0","1542.8824","1542.8824","0"
21.10.2020 21:00,"0","0","1672.1284","1672.1284","0"
